Date,level_1,0,,open,low,high,close,adj close
10-3-21,Open,47680.02734,,,,,,
10-3-21,Close,48199.95313,,,,,,
10-3-21,Volume,26638115879,,,,,,
10-3-21,Adj Close,48199.95313,,,,,,
10-4-21,High,49456.77734,,,,,,
10-4-21,Low,47045.00391,,,,,,
10-4-21,Open,48208.90625,,,,,,
10-4-21,Close,49112.90234,,,,,,
10-4-21,Volume,33383173002,,,,,,
10-4-21,Adj Close,49112.90234,,,,,,
10-5-21,High,51839.98438,,,,,,
10-5-21,Low,49072.83984,,,,,,
10-5-21,Open,49174.96094,,,,,,
10-5-21,Close,51514.8125,,,,,,
10-5-21,Volume,35873904236,,,,,,
10-5-21,Adj Close,51514.8125,,,,,,
10-6-21,High,55568.46484,,,,,,
10-6-21,Low,50488.19141,,,,,,
10-6-21,Open,51486.66406,,,,,,
10-6-21,Close,55361.44922,,,,,,
10-6-21,Volume,49034730168,,,,,,
10-6-21,Adj Close,55361.44922,,,,,,
10-7-21,High,55338.625,,,,,,
10-7-21,Low,53525.46875,,,,,,
10-7-21,Open,55338.625,,,,,,
10-7-21,Close,53805.98438,,,,,,
10-7-21,Volume,36807860413,,,,,,
10-7-21,Adj Close,53805.98438,,,,,,
10-8-21,High,55922.98047,,,,,,
10-8-21,Low,53688.05469,,,,,,
10-8-21,Open,53802.14453,,,,,,
10-8-21,Close,53967.84766,,,,,,
10-8-21,Volume,34800873924,,,,,,
10-8-21,Adj Close,53967.84766,,,,,,
10-9-21,High,55397.94531,,,,,,
10-9-21,Low,53735.14453,,,,,,
10-9-21,Open,53929.78125,,,,,,
10-9-21,Close,54968.22266,,,,,,
10-9-21,Volume,32491211414,,,,,,
10-9-21,Adj Close,54968.22266,,,,,,
10-10-21,High,56401.30469,,,,,,
10-10-21,Low,54264.25781,,,,,,
10-10-21,Open,54952.82031,,,,,,
10-10-21,Close,54771.57813,,,,,,
10-10-21,Volume,39527792364,,,,,,
10-10-21,Adj Close,54771.57813,,,,,,
10-11-21,High,57793.03906,,,,,,
10-11-21,Low,54519.76563,,,,,,
10-11-21,Open,54734.125,,,,,,
10-11-21,Close,57484.78906,,,,,,
10-11-21,Volume,42637331698,,,,,,
10-11-21,Adj Close,57484.78906,,,,,,
10-12-21,High,57627.87891,,,,,,
10-12-21,Low,54477.97266,,,,,,
10-12-21,Open,57526.83203,,,,,,
10-12-21,Close,56041.05859,,,,,,
10-12-21,Volume,41083758949,,,,,,
10-12-21,Adj Close,56041.05859,,,,,,
10-13-21,High,57688.66016,,,,,,
10-13-21,Low,54370.97266,,,,,,
10-13-21,Open,56038.25781,,,,,,
10-13-21,Close,57401.09766,,,,,,
10-13-21,Volume,41684252783,,,,,,
10-13-21,Adj Close,57401.09766,,,,,,
10-14-21,High,58478.73438,,,,,,
10-14-21,Low,56957.07422,,,,,,
10-14-21,Open,57372.83203,,,,,,
10-14-21,Close,57321.52344,,,,,,
10-14-21,Volume,36615791366,,,,,,
10-14-21,Adj Close,57321.52344,,,,,,
10-15-21,High,62757.12891,,,,,,
10-15-21,Low,56868.14453,,,,,,
10-15-21,Open,57345.90234,,,,,,
10-15-21,Close,61593.94922,,,,,,
10-15-21,Volume,51780081801,,,,,,
10-15-21,Adj Close,61593.94922,,,,,,
10-16-21,High,62274.47656,,,,,,
10-16-21,Low,60206.12109,,,,,,
10-16-21,Open,61609.52734,,,,,,
10-16-21,Close,60892.17969,,,,,,
10-16-21,Volume,34250964237,,,,,,
10-16-21,Adj Close,60892.17969,,,,,,
10-17-21,High,61645.52344,,,,,,
10-17-21,Low,59164.46875,,,,,,
10-17-21,Open,60887.65234,,,,,,
10-17-21,Close,61553.61719,,,,,,
10-17-21,Volume,29032367511,,,,,,
10-17-21,Adj Close,61553.61719,,,,,,
10-18-21,High,62614.66016,,,,,,
10-18-21,Low,60012.75781,,,,,,
10-18-21,Open,61548.80469,,,,,,
10-18-21,Close,62026.07813,,,,,,
10-18-21,Volume,38055562075,,,,,,
10-18-21,Adj Close,62026.07813,,,,,,
10-19-21,High,64434.53516,,,,,,
10-19-21,Low,61622.93359,,,,,,
10-19-21,Open,62043.16406,,,,,,
10-19-21,Close,64261.99219,,,,,,
10-19-21,Volume,40471196346,,,,,,
10-19-21,Adj Close,64261.99219,,,,,,
10-20-21,High,66930.39063,,,,,,
10-20-21,Low,63610.67578,,,,,,
10-20-21,Open,64284.58594,,,,,,
10-20-21,Close,65992.83594,,,,,,
10-20-21,Volume,40788955582,,,,,,
10-20-21,Adj Close,65992.83594,,,,,,
10-21-21,High,66600.54688,,,,,,
10-21-21,Low,62117.41016,,,,,,
10-21-21,Open,66002.23438,,,,,,
10-21-21,Close,62210.17188,,,,,,
10-21-21,Volume,45908121370,,,,,,
10-21-21,Adj Close,62210.17188,,,,,,
10-22-21,High,63715.02344,,,,,,
10-22-21,Low,60122.79688,,,,,,
10-22-21,Open,62237.89063,,,,,,
10-22-21,Close,60692.26563,,,,,,
10-22-21,Volume,38434082775,,,,,,
10-22-21,Adj Close,60692.26563,,,,,,
10-23-21,High,61743.87891,,,,,,
10-23-21,Low,59826.52344,,,,,,
10-23-21,Open,60694.62891,,,,,,
10-23-21,Close,61393.61719,,,,,,
10-23-21,Volume,26882546034,,,,,,
10-23-21,Adj Close,61393.61719,,,,,,
10-24-21,High,61505.80469,,,,,,
10-24-21,Low,59643.34375,,,,,,
10-24-21,Open,61368.34375,,,,,,
10-24-21,Close,60930.83594,,,,,,
10-24-21,Volume,27316183882,,,,,,
10-24-21,Adj Close,60930.83594,,,,,,
10-25-21,High,63729.32422,,,,,,
10-25-21,Low,60691.80078,,,,,,
10-25-21,Open,60893.92578,,,,,,
10-25-21,Close,63039.82422,,,,,,
10-25-21,Volume,31064911614,,,,,,
10-25-21,Adj Close,63039.82422,,,,,,
10-26-21,High,63229.02734,,,,,,
10-26-21,Low,59991.16016,,,,,,
10-26-21,Open,63032.76172,,,,,,
10-26-21,Close,60363.79297,,,,,,
10-26-21,Volume,34878965587,,,,,,
10-26-21,Adj Close,60363.79297,,,,,,
10-27-21,High,61435.18359,,,,,,
10-27-21,Low,58208.1875,,,,,,
10-27-21,Open,60352,,,,,,
10-27-21,Close,58482.38672,,,,,,
10-27-21,Volume,43657076893,,,,,,
10-27-21,Adj Close,58482.38672,,,,,,
10-28-21,High,62128.63281,,,,,,
10-28-21,Low,58206.91797,,,,,,
10-28-21,Open,58470.73047,,,,,,
10-28-21,Close,60622.13672,,,,,,
10-28-21,Volume,45257083247,,,,,,
10-28-21,Adj Close,60622.13672,,,,,,
10-29-21,High,62927.60938,,,,,,
10-29-21,Low,60329.96484,,,,,,
10-29-21,Open,60624.87109,,,,,,
10-29-21,Close,62227.96484,,,,,,
10-29-21,Volume,36856881767,,,,,,
10-29-21,Adj Close,62227.96484,,,,,,
10-30-21,High,62330.14453,,,,,,
10-30-21,Low,60918.38672,,,,,,
10-30-21,Open,62239.36328,,,,,,
10-30-21,Close,61888.83203,,,,,,
10-30-21,Volume,32157938616,,,,,,
10-30-21,Adj Close,61888.83203,,,,,,
10-31-21,High,62406.17188,,,,,,
10-31-21,Low,60074.32813,,,,,,
10-31-21,Open,61850.48828,,,,,,
10-31-21,Close,61318.95703,,,,,,
10-31-21,Volume,32241199927,,,,,,
10-31-21,Adj Close,61318.95703,,,,,,
11-1-21,High,62419.00391,,,,,,
11-1-21,Low,59695.18359,,,,,,
11-1-21,Open,61320.44922,,,,,,
11-1-21,Close,61004.40625,,,,,,
11-1-21,Volume,36150572843,,,,,,
11-1-21,Adj Close,61004.40625,,,,,,
11-2-21,High,64242.79297,,,,,,
11-2-21,Low,60673.05469,,,,,,
11-2-21,Open,60963.25391,,,,,,
11-2-21,Close,63226.40234,,,,,,
11-2-21,Volume,37746665647,,,,,,
11-2-21,Adj Close,63226.40234,,,,,,
11-3-21,High,63516.9375,,,,,,
11-3-21,Low,61184.23828,,,,,,
11-3-21,Open,63254.33594,,,,,,
11-3-21,Close,62970.04688,,,,,,
11-3-21,Volume,36124731509,,,,,,
11-3-21,Adj Close,62970.04688,,,,,,
11-4-21,High,63123.28906,,,,,,
11-4-21,Low,60799.66406,,,,,,
11-4-21,Open,62941.80469,,,,,,
11-4-21,Close,61452.23047,,,,,,
11-4-21,Volume,32615846901,,,,,,
11-4-21,Adj Close,61452.23047,,,,,,
11-5-21,High,62541.46875,,,,,,
11-5-21,Low,60844.60938,,,,,,
11-5-21,Open,61460.07813,,,,,,
11-5-21,Close,61125.67578,,,,,,
11-5-21,Volume,30605102446,,,,,,
11-5-21,Adj Close,61125.67578,,,,,,
11-6-21,High,61590.68359,,,,,,
11-6-21,Low,60163.78125,,,,,,
11-6-21,Open,61068.875,,,,,,
11-6-21,Close,61527.48047,,,,,,
11-6-21,Volume,29094934221,,,,,,
11-6-21,Adj Close,61527.48047,,,,,,
11-7-21,High,63326.98828,,,,,,
11-7-21,Low,61432.48828,,,,,,
11-7-21,Open,61554.92188,,,,,,
11-7-21,Close,63326.98828,,,,,,
11-7-21,Volume,24726754302,,,,,,
11-7-21,Adj Close,63326.98828,,,,,,
11-8-21,High,67673.74219,,,,,,
11-8-21,Low,63344.06641,,,,,,
11-8-21,Open,63344.06641,,,,,,
11-8-21,Close,67566.82813,,,,,,
11-8-21,Volume,41125608330,,,,,,
11-8-21,Adj Close,67566.82813,,,,,,
11-9-21,High,68530.33594,,,,,,
11-9-21,Low,66382.0625,,,,,,
11-9-21,Open,67549.73438,,,,,,
11-9-21,Close,66971.82813,,,,,,
11-9-21,Volume,42357991721,,,,,,
11-9-21,Adj Close,66971.82813,,,,,,
11-10-21,High,68789.625,,,,,,
11-10-21,Low,63208.11328,,,,,,
11-10-21,Open,66953.33594,,,,,,
11-10-21,Close,64995.23047,,,,,,
11-10-21,Volume,48730828378,,,,,,
11-10-21,Adj Close,64995.23047,,,,,,
11-11-21,High,65579.01563,,,,,,
11-11-21,Low,64180.48828,,,,,,
11-11-21,Open,64978.89063,,,,,,
11-11-21,Close,64949.96094,,,,,,
11-11-21,Volume,35880633236,,,,,,
11-11-21,Adj Close,64949.96094,,,,,,
11-12-21,High,65460.81641,,,,,,
11-12-21,Low,62333.91406,,,,,,
11-12-21,Open,64863.98047,,,,,,
11-12-21,Close,64155.94141,,,,,,
11-12-21,Volume,36084893887,,,,,,
11-12-21,Adj Close,64155.94141,,,,,,
11-13-21,High,64915.67578,,,,,,
11-13-21,Low,63303.73438,,,,,,
11-13-21,Open,64158.12109,,,,,,
11-13-21,Close,64469.52734,,,,,,
11-13-21,Volume,30474228777,,,,,,
11-13-21,Adj Close,64469.52734,,,,,,
11-14-21,High,65495.17969,,,,,,
11-14-21,Low,63647.80859,,,,,,
11-14-21,Open,64455.37109,,,,,,
11-14-21,Close,65466.83984,,,,,,
11-14-21,Volume,25122092191,,,,,,
11-14-21,Adj Close,65466.83984,,,,,,
11-15-21,High,66281.57031,,,,,,
11-15-21,Low,63548.14453,,,,,,
11-15-21,Open,65521.28906,,,,,,
11-15-21,Close,63557.87109,,,,,,
11-15-21,Volume,30558763548,,,,,,
11-15-21,Adj Close,63557.87109,,,,,,
11-16-21,High,63721.19531,,,,,,
11-16-21,Low,59016.33594,,,,,,
11-16-21,Open,63721.19531,,,,,,
11-16-21,Close,60161.24609,,,,,,
11-16-21,Volume,46844335592,,,,,,
11-16-21,Adj Close,60161.24609,,,,,,
11-17-21,High,60823.60938,,,,,,
11-17-21,Low,58515.41016,,,,,,
11-17-21,Open,60139.62109,,,,,,
11-17-21,Close,60368.01172,,,,,,
11-17-21,Volume,39178392930,,,,,,
11-17-21,Adj Close,60368.01172,,,,,,
11-18-21,High,60948.5,,,,,,
11-18-21,Low,56550.79297,,,,,,
11-18-21,Open,60360.13672,,,,,,
11-18-21,Close,56942.13672,,,,,,
11-18-21,Volume,41388338699,,,,,,
11-18-21,Adj Close,56942.13672,,,,,,
11-19-21,High,58351.11328,,,,,,
11-19-21,Low,55705.17969,,,,,,
11-19-21,Open,56896.12891,,,,,,
11-19-21,Close,58119.57813,,,,,,
11-19-21,Volume,38702407772,,,,,,
11-19-21,Adj Close,58119.57813,,,,,,
11-20-21,High,59859.87891,,,,,,
11-20-21,Low,57469.72656,,,,,,
11-20-21,Open,58115.08203,,,,,,
11-20-21,Close,59697.19531,,,,,,
11-20-21,Volume,30624264863,,,,,,
11-20-21,Adj Close,59697.19531,,,,,,
11-21-21,High,60004.42578,,,,,,
11-21-21,Low,58618.92969,,,,,,
11-21-21,Open,59730.50781,,,,,,
11-21-21,Close,58730.47656,,,,,,
11-21-21,Volume,26123447605,,,,,,
11-21-21,Adj Close,58730.47656,,,,,,
11-22-21,High,59266.35938,,,,,,
11-22-21,Low,55679.83984,,,,,,
11-22-21,Open,58706.84766,,,,,,
11-22-21,Close,56289.28906,,,,,,
11-22-21,Volume,35036121783,,,,,,
11-22-21,Adj Close,56289.28906,,,,,,
11-23-21,High,57875.51563,,,,,,
11-23-21,Low,55632.76172,,,,,,
11-23-21,Open,56304.55469,,,,,,
11-23-21,Close,57569.07422,,,,,,
11-23-21,Volume,37485803899,,,,,,
11-23-21,Adj Close,57569.07422,,,,,,
11-24-21,High,57803.06641,,,,,,
11-24-21,Low,55964.22266,,,,,,
11-24-21,Open,57565.85156,,,,,,
11-24-21,Close,56280.42578,,,,,,
11-24-21,Volume,36635566789,,,,,,
11-24-21,Adj Close,56280.42578,,,,,,
11-25-21,High,59367.96875,,,,,,
11-25-21,Low,57146.68359,,,,,,
11-25-21,Open,57165.41797,,,,,,
11-25-21,Close,57274.67969,,,,,,
11-25-21,Volume,34284016248,,,,,,
11-25-21,Adj Close,57274.67969,,,,,,
11-26-21,High,59183.48047,,,,,,
11-26-21,Low,53569.76563,,,,,,
11-26-21,Open,58960.28516,,,,,,
11-26-21,Close,53569.76563,,,,,,
11-26-21,Volume,41810748221,,,,,,
11-26-21,Adj Close,53569.76563,,,,,,
11-27-21,High,55329.25781,,,,,,
11-27-21,Low,53668.35547,,,,,,
11-27-21,Open,53736.42969,,,,,,
11-27-21,Close,54815.07813,,,,,,
11-27-21,Volume,30560857714,,,,,,
11-27-21,Adj Close,54815.07813,,,,,,
11-28-21,High,57393.84375,,,,,,
11-28-21,Low,53576.73438,,,,,,
11-28-21,Open,54813.02344,,,,,,
11-28-21,Close,57248.45703,,,,,,
11-28-21,Volume,28116886357,,,,,,
11-28-21,Adj Close,57248.45703,,,,,,
11-29-21,High,58872.87891,,,,,,
11-29-21,Low,56792.52734,,,,,,
11-29-21,Open,57291.90625,,,,,,
11-29-21,Close,57806.56641,,,,,,
11-29-21,Volume,32370840356,,,,,,
11-29-21,Adj Close,57806.56641,,,,,,
11-30-21,High,59113.40234,,,,,,
11-30-21,Low,56057.28125,,,,,,
11-30-21,Open,57830.11328,,,,,,
11-30-21,Close,57005.42578,,,,,,
11-30-21,Volume,36708594618,,,,,,
11-30-21,Adj Close,57005.42578,,,,,,
12-1-21,High,59041.68359,,,,,,
12-1-21,Low,56553.08203,,,,,,
12-1-21,Open,56907.96484,,,,,,
12-1-21,Close,57229.82813,,,,,,
12-1-21,Volume,36858195307,,,,,,
12-1-21,Adj Close,57229.82813,,,,,,
12-2-21,High,57349.23438,,,,,,
12-2-21,Low,55895.13281,,,,,,
12-2-21,Open,57217.37109,,,,,,
12-2-21,Close,56477.81641,,,,,,
12-2-21,Volume,32379968686,,,,,,
12-2-21,Adj Close,56477.81641,,,,,,
12-3-21,High,57482.16797,,,,,,
12-3-21,Low,52496.58594,,,,,,
12-3-21,Open,56509.16406,,,,,,
12-3-21,Close,53598.24609,,,,,,
12-3-21,Volume,39789134215,,,,,,
12-3-21,Adj Close,53598.24609,,,,,,
12-4-21,High,53904.67969,,,,,,
12-4-21,Low,42874.61719,,,,,,
12-4-21,Open,53727.87891,,,,,,
12-4-21,Close,49200.70313,,,,,,
12-4-21,Volume,61385677469,,,,,,
12-4-21,Adj Close,49200.70313,,,,,,
12-5-21,High,49768.14844,,,,,,
12-5-21,Low,47857.49609,,,,,,
12-5-21,Open,49201.51953,,,,,,
12-5-21,Close,49368.84766,,,,,,
12-5-21,Volume,37198201161,,,,,,
12-5-21,Adj Close,49368.84766,,,,,,
12-6-21,High,50929.51953,,,,,,
12-6-21,Low,47281.03516,,,,,,
12-6-21,Open,49413.48047,,,,,,
12-6-21,Close,50582.625,,,,,,
12-6-21,Volume,37707308001,,,,,,
12-6-21,Adj Close,50582.625,,,,,,
12-7-21,High,51934.78125,,,,,,
12-7-21,Low,50175.80859,,,,,,
12-7-21,Open,50581.82813,,,,,,
12-7-21,Close,50700.08594,,,,,,
12-7-21,Volume,33676814852,,,,,,
12-7-21,Adj Close,50700.08594,,,,,,
12-8-21,High,51171.375,,,,,,
12-8-21,Low,48765.98828,,,,,,
12-8-21,Open,50667.64844,,,,,,
12-8-21,Close,50504.79688,,,,,,
12-8-21,Volume,28479699446,,,,,,
12-8-21,Adj Close,50504.79688,,,,,,
12-9-21,High,50797.16406,,,,,,
12-9-21,Low,47358.35156,,,,,,
12-9-21,Open,50450.08203,,,,,,
12-9-21,Close,47672.12109,,,,,,
12-9-21,Volume,29603577251,,,,,,
12-9-21,Adj Close,47672.12109,,,,,,
12-10-21,High,50015.25391,,,,,,
12-10-21,Low,47023.69922,,,,,,
12-10-21,Open,47642.14453,,,,,,
12-10-21,Close,47243.30469,,,,,,
12-10-21,Volume,30966005122,,,,,,
12-10-21,Adj Close,47243.30469,,,,,,
12-11-21,High,49458.21094,,,,,,
12-11-21,Low,46942.34766,,,,,,
12-11-21,Open,47264.63281,,,,,,
12-11-21,Close,49362.50781,,,,,,
12-11-21,Volume,25775869261,,,,,,
12-11-21,Adj Close,49362.50781,,,,,,
12-12-21,High,50724.86719,,,,,,
12-12-21,Low,48725.85156,,,,,,
12-12-21,Open,49354.85547,,,,,,
12-12-21,Close,50098.33594,,,,,,
12-12-21,Volume,21939223599,,,,,,
12-12-21,Adj Close,50098.33594,,,,,,
12-13-21,High,50205,,,,,,
12-13-21,Low,45894.84766,,,,,,
12-13-21,Open,50114.74219,,,,,,
12-13-21,Close,46737.48047,,,,,,
12-13-21,Volume,32166727776,,,,,,
12-13-21,Adj Close,46737.48047,,,,,,
12-14-21,High,48431.39844,,,,,,
12-14-21,Low,46424.49609,,,,,,
12-14-21,Open,46709.82422,,,,,,
12-14-21,Close,46612.63281,,,,,,
12-14-21,Volume,34638619079,,,,,,
12-14-21,Adj Close,46612.63281,,,,,,
12-15-21,High,49473.95703,,,,,,
12-15-21,Low,46671.96484,,,,,,
12-15-21,Open,48379.75391,,,,,,
12-15-21,Close,48896.72266,,,,,,
12-15-21,Volume,36541828520,,,,,,
12-15-21,Adj Close,48896.72266,,,,,,
12-16-21,High,49425.57422,,,,,,
12-16-21,Low,47529.87891,,,,,,
12-16-21,Open,48900.46484,,,,,,
12-16-21,Close,47665.42578,,,,,,
12-16-21,Volume,27268150947,,,,,,
12-16-21,Adj Close,47665.42578,,,,,,
12-17-21,High,48004.89453,,,,,,
12-17-21,Low,45618.21484,,,,,,
12-17-21,Open,47653.73047,,,,,,
12-17-21,Close,46202.14453,,,,,,
12-17-21,Volume,32902725329,,,,,,
12-17-21,Adj Close,46202.14453,,,,,,
12-18-21,High,47313.82813,,,,,,
12-18-21,Low,45598.44141,,,,,,
12-18-21,Open,46219.25391,,,,,,
12-18-21,Close,46848.77734,,,,,,
12-18-21,Volume,26098292690,,,,,,
12-18-21,Adj Close,46848.77734,,,,,,
12-19-21,High,48089.66406,,,,,,
12-19-21,Low,46502.95313,,,,,,
12-19-21,Open,46853.86719,,,,,,
12-19-21,Close,46707.01563,,,,,,
12-19-21,Volume,25154053861,,,,,,
12-19-21,Adj Close,46707.01563,,,,,,
12-20-21,High,47401.71875,,,,,,
12-20-21,Low,45579.80859,,,,,,
12-20-21,Open,46707.0625,,,,,,
12-20-21,Close,46880.27734,,,,,,
12-20-21,Volume,30961902129,,,,,,
12-20-21,Adj Close,46880.27734,,,,,,
12-21-21,High,49300.91797,,,,,,
12-21-21,Low,46698.77344,,,,,,
12-21-21,Open,46886.07813,,,,,,
12-21-21,Close,48936.61328,,,,,,
12-21-21,Volume,27055803928,,,,,,
12-21-21,Adj Close,48936.61328,,,,,,
12-22-21,High,49544.79688,,,,,,
12-22-21,Low,48450.94141,,,,,,
12-22-21,Open,48937.09766,,,,,,
12-22-21,Close,48628.51172,,,,,,
12-22-21,Volume,24447979559,,,,,,
12-22-21,Adj Close,48628.51172,,,,,,
12-23-21,High,51332.33984,,,,,,
12-23-21,Low,48065.83594,,,,,,
12-23-21,Open,48626.34375,,,,,,
12-23-21,Close,50784.53906,,,,,,
12-23-21,Volume,28223878108,,,,,,
12-23-21,Adj Close,50784.53906,,,,,,
12-24-21,High,51814.02734,,,,,,
12-24-21,Low,50514.49609,,,,,,
12-24-21,Open,50806.05078,,,,,,
12-24-21,Close,50822.19531,,,,,,
12-24-21,Volume,24367912228,,,,,,
12-24-21,Adj Close,50822.19531,,,,,,
12-25-21,High,51176.59766,,,,,,
12-25-21,Low,50236.70703,,,,,,
12-25-21,Open,50854.91797,,,,,,
12-25-21,Close,50429.85938,,,,,,
12-25-21,Volume,19030650914,,,,,,
12-25-21,Adj Close,50429.85938,,,,,,
12-26-21,High,51196.37891,,,,,,
12-26-21,Low,49623.10547,,,,,,
12-26-21,Open,50428.69141,,,,,,
12-26-21,Close,50809.51563,,,,,,
12-26-21,Volume,20964372926,,,,,,
12-26-21,Adj Close,50809.51563,,,,,,
12-27-21,High,51956.32813,,,,,,
12-27-21,Low,50499.46875,,,,,,
12-27-21,Open,50802.60938,,,,,,
12-27-21,Close,50640.41797,,,,,,
12-27-21,Volume,24324345758,,,,,,
12-27-21,Adj Close,50640.41797,,,,,,
12-28-21,High,50679.85938,,,,,,
12-28-21,Low,47414.21094,,,,,,
12-28-21,Open,50679.85938,,,,,,
12-28-21,Close,47588.85547,,,,,,
12-28-21,Volume,33430376883,,,,,,
12-28-21,Adj Close,47588.85547,,,,,,
12-29-21,High,48119.74219,,,,,,
12-29-21,Low,46201.49609,,,,,,
12-29-21,Open,47623.87109,,,,,,
12-29-21,Close,46444.71094,,,,,,
12-29-21,Volume,30049226299,,,,,,
12-29-21,Adj Close,46444.71094,,,,,,
12-30-21,High,47879.96484,,,,,,
12-30-21,Low,46060.3125,,,,,,
12-30-21,Open,46490.60547,,,,,,
12-30-21,Close,47178.125,,,,,,
12-30-21,Volume,26686491018,,,,,,
12-30-21,Adj Close,47178.125,,,,,,
12-31-21,High,48472.52734,,,,,,
12-31-21,Low,45819.95313,,,,,,
12-31-21,Open,47169.37109,,,,,,
12-31-21,Close,46306.44531,,,,,,
12-31-21,Volume,36974172400,,,,,,
12-31-21,Adj Close,46306.44531,,,,,,
1-1-22,High,47827.3125,,,,,,
1-1-22,Low,46288.48438,,,,,,
1-1-22,Open,46311.74609,,,,,,
1-1-22,Close,47686.8125,,,,,,
1-1-22,Volume,24582667004,,,,,,
1-1-22,Adj Close,47686.8125,,,,,,
1-2-22,High,47881.40625,,,,,,
1-2-22,Low,46856.9375,,,,,,
1-2-22,Open,47680.92578,,,,,,
1-2-22,Close,47345.21875,,,,,,
1-2-22,Volume,27951569547,,,,,,
1-2-22,Adj Close,47345.21875,,,,,,
1-3-22,High,47510.72656,,,,,,
1-3-22,Low,45835.96484,,,,,,
1-3-22,Open,47343.54297,,,,,,
1-3-22,Close,46458.11719,,,,,,
1-3-22,Volume,33071628362,,,,,,
1-3-22,Adj Close,46458.11719,,,,,,
1-4-22,High,47406.54688,,,,,,
1-4-22,Low,45752.46484,,,,,,
1-4-22,Open,46458.85156,,,,,,
1-4-22,Close,45897.57422,,,,,,
1-4-22,Volume,42494677905,,,,,,
1-4-22,Adj Close,45897.57422,,,,,,
1-5-22,High,46929.04688,,,,,,
1-5-22,Low,42798.22266,,,,,,
1-5-22,Open,45899.35938,,,,,,
1-5-22,Close,43569.00391,,,,,,
1-5-22,Volume,36851084859,,,,,,
1-5-22,Adj Close,43569.00391,,,,,,
1-6-22,High,43748.71875,,,,,,
1-6-22,Low,42645.53906,,,,,,
1-6-22,Open,43565.51172,,,,,,
1-6-22,Close,43160.92969,,,,,,
1-6-22,Volume,30208048289,,,,,,
1-6-22,Adj Close,43160.92969,,,,,,
1-7-22,High,43153.57031,,,,,,
1-7-22,Low,41077.44531,,,,,,
1-7-22,Open,43153.57031,,,,,,
1-7-22,Close,41557.90234,,,,,,
1-7-22,Volume,84196607520,,,,,,
1-7-22,Adj Close,41557.90234,,,,,,
1-8-22,High,42228.94141,,,,,,
1-8-22,Low,40672.27734,,,,,,
1-8-22,Open,41561.46484,,,,,,
1-8-22,Close,41733.94141,,,,,,
1-8-22,Volume,28066355845,,,,,,
1-8-22,Adj Close,41733.94141,,,,,,
1-9-22,High,42663.94922,,,,,,
1-9-22,Low,41338.16016,,,,,,
1-9-22,Open,41734.72656,,,,,,
1-9-22,Close,41911.60156,,,,,,
1-9-22,Volume,21294384372,,,,,,
1-9-22,Adj Close,41911.60156,,,,,,
1-10-22,High,42199.48438,,,,,,
1-10-22,Low,39796.57031,,,,,,
1-10-22,Open,41910.23047,,,,,,
1-10-22,Close,41821.26172,,,,,,
1-10-22,Volume,32104232331,,,,,,
1-10-22,Adj Close,41821.26172,,,,,,
1-11-22,High,43001.15625,,,,,,
1-11-22,Low,41407.75391,,,,,,
1-11-22,Open,41819.50781,,,,,,
1-11-22,Close,42735.85547,,,,,,
1-11-22,Volume,26327648900,,,,,,
1-11-22,Adj Close,42735.85547,,,,,,
1-12-22,High,44135.36719,,,,,,
1-12-22,Low,42528.98828,,,,,,
1-12-22,Open,42742.17969,,,,,,
1-12-22,Close,43949.10156,,,,,,
1-12-22,Volume,33499938689,,,,,,
1-12-22,Adj Close,43949.10156,,,,,,
1-13-22,High,44278.42188,,,,,,
1-13-22,Low,42447.04297,,,,,,
1-13-22,Open,43946.74219,,,,,,
1-13-22,Close,42591.57031,,,,,,
1-13-22,Volume,47691135082,,,,,,
1-13-22,Adj Close,42591.57031,,,,,,
1-14-22,High,43346.6875,,,,,,
1-14-22,Low,41982.61719,,,,,,
1-14-22,Open,42598.87109,,,,,,
1-14-22,Close,43099.69922,,,,,,
1-14-22,Volume,23577403399,,,,,,
1-14-22,Adj Close,43099.69922,,,,,,
1-15-22,High,43724.67188,,,,,,
1-15-22,Low,42669.03516,,,,,,
1-15-22,Open,43101.89844,,,,,,
1-15-22,Close,43177.39844,,,,,,
1-15-22,Volume,18371348298,,,,,,
1-15-22,Adj Close,43177.39844,,,,,,
1-16-22,High,43436.80859,,,,,,
1-16-22,Low,42691.02344,,,,,,
1-16-22,Open,43172.03906,,,,,,
1-16-22,Close,43113.87891,,,,,,
1-16-22,Volume,17902097845,,,,,,
1-16-22,Adj Close,43113.87891,,,,,,
1-17-22,High,43179.39063,,,,,,
1-17-22,Low,41680.32031,,,,,,
1-17-22,Open,43118.12109,,,,,,
1-17-22,Close,42250.55078,,,,,,
1-17-22,Volume,21690904261,,,,,,
1-17-22,Adj Close,42250.55078,,,,,,
1-18-22,High,42534.40234,,,,,,
1-18-22,Low,41392.21484,,,,,,
1-18-22,Open,42250.07422,,,,,,
1-18-22,Close,42375.63281,,,,,,
1-18-22,Volume,22417209227,,,,,,
1-18-22,Adj Close,42375.63281,,,,,,
1-19-22,High,42478.30469,,,,,,
1-19-22,Low,41242.91406,,,,,,
1-19-22,Open,42374.03906,,,,,,
1-19-22,Close,41744.32813,,,,,,
1-19-22,Volume,23091543258,,,,,,
1-19-22,Adj Close,41744.32813,,,,,,
1-20-22,High,43413.02344,,,,,,
1-20-22,Low,40672.82422,,,,,,
1-20-22,Open,41744.02734,,,,,,
1-20-22,Close,40680.41797,,,,,,
